employee_id,directorate,role,grade,tgv_name,tv_name,baseline_score,user_score,tv_match_rate,tgv_match_rate,final_match_rate
EMP100494,HR & Corp Affairs,HRBP,IV,Cognitive Ability,iq,109.000,95.000,87.16,87.16,62.39
EMP100494,HR & Corp Affairs,HRBP,IV,Leadership,tiki,6.000,6.000,100.00,100.00,62.39
EMP100494,HR & Corp Affairs,HRBP,IV,Personality,disc_word,null,null,0.00,0.00,62.39
EMP100495,Technology,HRBP,IV,Cognitive Ability,iq,109.000,81.000,74.31,74.31,69.22
EMP100495,Technology,HRBP,IV,Leadership,tiki,6.000,8.000,133.33,133.33,69.22
EMP100495,Technology,HRBP,IV,Personality,disc_word,null,null,0.00,0.00,69.22
EMP100496,Technology,Brand Executive,IV,Cognitive Ability,iq,109.000,null,0.00,0.00,22.22
EMP100496,Technology,Brand Executive,IV,Leadership,tiki,6.000,4.000,66.67,66.67,22.22
EMP100496,Technology,Brand Executive,IV,Personality,disc_word,null,null,0.00,0.00,22.22
EMP100497,HR & Corp Affairs,HRBP,V,Cognitive Ability,iq,109.000,87.000,79.82,79.82,54.38
EMP100497,HR & Corp Affairs,HRBP,V,Leadership,tiki,6.000,5.000,83.33,83.33,54.38
EMP100497,HR & Corp Affairs,HRBP,V,Personality,disc_word,null,null,0.00,0.00,54.38
EMP100500,Technology,Supply Planner,III,Cognitive Ability,iq,109.000,117.000,107.34,107.34,52.45
EMP100500,Technology,Supply Planner,III,Leadership,tiki,6.000,3.000,50.00,50.00,52.45
EMP100500,Technology,Supply Planner,III,Personality,disc_word,null,null,0.00,0.00,52.45
EMP100501,Technology,Sales Supervisor,III,Cognitive Ability,iq,109.000,122.000,111.93,111.93,87.31
EMP100501,Technology,Sales Supervisor,III,Leadership,tiki,6.000,9.000,150.00,150.00,87.31
EMP100501,Technology,Sales Supervisor,III,Personality,disc_word,null,null,0.00,0.00,87.31
EMP100502,Technology,Supply Planner,IV,Cognitive Ability,iq,109.000,81.000,74.31,74.31,35.88
EMP100502,Technology,Supply Planner,IV,Leadership,tiki,6.000,2.000,33.33,33.33,35.88
EMP100502,Technology,Supply Planner,IV,Personality,disc_word,null,null,0.00,0.00,35.88
EMP100505,Technology,Sales Supervisor,V,Cognitive Ability,iq,109.000,98.000,89.91,89.91,57.75
EMP100505,Technology,Sales Supervisor,V,Leadership,tiki,6.000,5.000,83.33,83.33,57.75
EMP100505,Technology,Sales Supervisor,V,Personality,disc_word,null,null,0.00,0.00,57.75
EMP100506,Commercial,Brand Executive,III,Cognitive Ability,iq,109.000,102.000,93.58,93.58,75.64
EMP100506,Commercial,Brand Executive,III,Leadership,tiki,6.000,8.000,133.33,133.33,75.64
EMP100506,Commercial,Brand Executive,III,Personality,disc_word,null,null,0.00,0.00,75.64
EMP100507,Technology,Brand Executive,IV,Cognitive Ability,iq,109.000,81.000,74.31,74.31,80.33
EMP100507,Technology,Brand Executive,IV,Leadership,tiki,6.000,10.000,166.67,166.67,80.33
EMP100507,Technology,Brand Executive,IV,Personality,disc_word,null,null,0.00,0.00,80.33
EMP100508,HR & Corp Affairs,Finance Officer,III,Cognitive Ability,iq,109.000,107.000,98.17,98.17,60.50
EMP100508,HR & Corp Affairs,Finance Officer,III,Leadership,tiki,6.000,5.000,83.33,83.33,60.50
EMP100508,HR & Corp Affairs,Finance Officer,III,Personality,disc_word,null,null,0.00,0.00,60.50
EMP100509,Technology,Brand Executive,IV,Cognitive Ability,iq,109.000,85.000,77.98,77.98,31.55
EMP100509,Technology,Brand Executive,IV,Leadership,tiki,6.000,1.000,16.67,16.67,31.55
EMP100509,Technology,Brand Executive,IV,Personality,disc_word,null,null,0.00,0.00,31.55
EMP100510,Technology,HRBP,IV,Cognitive Ability,iq,109.000,82.000,75.23,75.23,58.41
EMP100510,Technology,HRBP,IV,Leadership,tiki,6.000,6.000,100.00,100.00,58.41
EMP100510,Technology,HRBP,IV,Personality,disc_word,null,null,0.00,0.00,58.41
EMP100511,HR & Corp Affairs,Sales Supervisor,V,Cognitive Ability,iq,109.000,135.000,123.85,123.85,85.73
EMP100511,HR & Corp Affairs,Sales Supervisor,V,Leadership,tiki,6.000,8.000,133.33,133.33,85.73
EMP100511,HR & Corp Affairs,Sales Supervisor,V,Personality,disc_word,null,null,0.00,0.00,85.73
EMP100513,Commercial,Supply Planner,V,Cognitive Ability,iq,109.000,109.000,100.00,100.00,83.33
EMP100513,Commercial,Supply Planner,V,Leadership,tiki,6.000,9.000,150.00,150.00,83.33
EMP100513,Commercial,Supply Planner,V,Personality,disc_word,null,null,0.00,0.00,83.33
EMP100514,HR & Corp Affairs,HRBP,V,Cognitive Ability,iq,109.000,91.000,83.49,83.49,77.83
EMP100514,HR & Corp Affairs,HRBP,V,Leadership,tiki,6.000,9.000,150.00,150.00,77.83
EMP100514,HR & Corp Affairs,HRBP,V,Personality,disc_word,null,null,0.00,0.00,77.83
EMP100515,Commercial,Finance Officer,III,Cognitive Ability,iq,109.000,82.000,75.23,75.23,69.52
EMP100515,Commercial,Finance Officer,III,Leadership,tiki,6.000,8.000,133.33,133.33,69.52
EMP100515,Commercial,Finance Officer,III,Personality,disc_word,null,null,0.00,0.00,69.52
EMP100516,Commercial,Brand Executive,III,Cognitive Ability,iq,109.000,100.000,91.74,91.74,58.36
EMP100516,Commercial,Brand Executive,III,Leadership,tiki,6.000,5.000,83.33,83.33,58.36
EMP100516,Commercial,Brand Executive,III,Personality,disc_word,null,null,0.00,0.00,58.36
EMP100517,HR & Corp Affairs,Supply Planner,V,Cognitive Ability,iq,109.000,null,0.00,0.00,16.67
EMP100517,HR & Corp Affairs,Supply Planner,V,Leadership,tiki,6.000,3.000,50.00,50.00,16.67
EMP100517,HR & Corp Affairs,Supply Planner,V,Personality,disc_word,null,null,0.00,0.00,16.67
EMP100518,Commercial,Brand Executive,V,Cognitive Ability,iq,109.000,92.000,84.40,84.40,44.80
EMP100518,Commercial,Brand Executive,V,Leadership,tiki,6.000,3.000,50.00,50.00,44.80
EMP100518,Commercial,Brand Executive,V,Personality,disc_word,null,null,0.00,0.00,44.80
EMP100520,Technology,Brand Executive,IV,Cognitive Ability,iq,109.000,86.000,78.90,78.90,54.08
EMP100520,Technology,Brand Executive,IV,Leadership,tiki,6.000,5.000,83.33,83.33,54.08
EMP100520,Technology,Brand Executive,IV,Personality,disc_word,null,null,0.00,0.00,54.08
EMP100521,Technology,Data Analyst,V,Cognitive Ability,iq,109.000,100.000,91.74,91.74,69.47
EMP100521,Technology,Data Analyst,V,Leadership,tiki,6.000,7.000,116.67,116.67,69.47
EMP100521,Technology,Data Analyst,V,Personality,disc_word,null,null,0.00,0.00,69.47
EMP100522,Commercial,Supply Planner,V,Cognitive Ability,iq,109.000,null,0.00,0.00,77.78
EMP100522,Commercial,Supply Planner,V,Leadership,tiki,6.000,8.000,133.33,133.33,77.78
EMP100522,Commercial,Supply Planner,V,Personality,disc_word,null,null,100.00,100.00,77.78
EMP100523,Technology,HRBP,V,Cognitive Ability,iq,109.000,134.000,122.94,122.94,52.09
EMP100523,Technology,HRBP,V,Leadership,tiki,6.000,2.000,33.33,33.33,52.09
EMP100523,Technology,HRBP,V,Personality,disc_word,null,null,0.00,0.00,52.09
EMP100525,HR & Corp Affairs,HRBP,IV,Cognitive Ability,iq,109.000,105.000,96.33,96.33,37.67
EMP100525,HR & Corp Affairs,HRBP,IV,Leadership,tiki,6.000,1.000,16.67,16.67,37.67
EMP100525,HR & Corp Affairs,HRBP,IV,Personality,disc_word,null,null,0.00,0.00,37.67
EMP100527,HR & Corp Affairs,Supply Planner,IV,Cognitive Ability,iq,109.000,133.000,122.02,122.02,62.90
EMP100527,HR & Corp Affairs,Supply Planner,IV,Leadership,tiki,6.000,4.000,66.67,66.67,62.90
EMP100527,HR & Corp Affairs,Supply Planner,IV,Personality,disc_word,null,null,0.00,0.00,62.90
EMP100528,Technology,Sales Supervisor,III,Cognitive Ability,iq,109.000,85.000,77.98,77.98,31.55
EMP100528,Technology,Sales Supervisor,III,Leadership,tiki,6.000,1.000,16.67,16.67,31.55
EMP100528,Technology,Sales Supervisor,III,Personality,disc_word,null,null,0.00,0.00,31.55
EMP100529,HR & Corp Affairs,HRBP,III,Cognitive Ability,iq,109.000,108.000,99.08,99.08,49.69
EMP100529,HR & Corp Affairs,HRBP,III,Leadership,tiki,6.000,3.000,50.00,50.00,49.69
EMP100529,HR & Corp Affairs,HRBP,III,Personality,disc_word,null,null,0.00,0.00,49.69
EMP100531,HR & Corp Affairs,Brand Executive,V,Cognitive Ability,iq,109.000,null,0.00,0.00,27.78
EMP100531,HR & Corp Affairs,Brand Executive,V,Leadership,tiki,6.000,5.000,83.33,83.33,27.78
EMP100531,HR & Corp Affairs,Brand Executive,V,Personality,disc_word,null,null,0.00,0.00,27.78
EMP100533,Commercial,Brand Executive,V,Cognitive Ability,iq,109.000,null,0.00,0.00,44.44
EMP100533,Commercial,Brand Executive,V,Leadership,tiki,6.000,8.000,133.33,133.33,44.44
EMP100533,Commercial,Brand Executive,V,Personality,disc_word,null,null,0.00,0.00,44.44
EMP100535,Technology,Supply Planner,IV,Cognitive Ability,iq,109.000,132.000,121.10,121.10,123.70
EMP100535,Technology,Supply Planner,IV,Leadership,tiki,6.000,9.000,150.00,150.00,123.70
EMP100535,Technology,Supply Planner,IV,Personality,disc_word,null,null,100.00,100.00,123.70
EMP100537,HR & Corp Affairs,Data Analyst,III,Cognitive Ability,iq,109.000,100.000,91.74,91.74,36.14
EMP100537,HR & Corp Affairs,Data Analyst,III,Leadership,tiki,6.000,1.000,16.67,16.67,36.14
EMP100537,HR & Corp Affairs,Data Analyst,III,Personality,disc_word,null,null,0.00,0.00,36.14
EMP100538,HR & Corp Affairs,Data Analyst,IV,Cognitive Ability,iq,109.000,126.000,115.60,115.60,49.64
EMP100538,HR & Corp Affairs,Data Analyst,IV,Leadership,tiki,6.000,2.000,33.33,33.33,49.64
EMP100538,HR & Corp Affairs,Data Analyst,IV,Personality,disc_word,null,null,0.00,0.00,49.64
EMP100539,Technology,HRBP,III,Cognitive Ability,iq,109.000,94.000,86.24,86.24,95.41
EMP100539,Technology,HRBP,III,Leadership,tiki,6.000,6.000,100.00,100.00,95.41
EMP100539,Technology,HRBP,III,Personality,disc_word,null,null,100.00,100.00,95.41
EMP100540,Commercial,Finance Officer,V,Cognitive Ability,iq,109.000,106.000,97.25,97.25,37.97
EMP100540,Commercial,Finance Officer,V,Leadership,tiki,6.000,1.000,16.67,16.67,37.97
EMP100540,Commercial,Finance Officer,V,Personality,disc_word,null,null,0.00,0.00,37.97
EMP100542,Technology,Data Analyst,V,Cognitive Ability,iq,109.000,131.000,120.18,120.18,78.95
EMP100542,Technology,Data Analyst,V,Leadership,tiki,6.000,7.000,116.67,116.67,78.95
EMP100542,Technology,Data Analyst,V,Personality,disc_word,null,null,0.00,0.00,78.95
EMP100543,HR & Corp Affairs,HRBP,V,Cognitive Ability,iq,109.000,85.000,77.98,77.98,53.77
EMP100543,HR & Corp Affairs,HRBP,V,Leadership,tiki,6.000,5.000,83.33,83.33,53.77
EMP100543,HR & Corp Affairs,HRBP,V,Personality,disc_word,null,null,0.00,0.00,53.77
EMP100545,HR & Corp Affairs,HRBP,III,Cognitive Ability,iq,109.000,null,0.00,0.00,55.56
EMP100545,HR & Corp Affairs,HRBP,III,Leadership,tiki,6.000,10.000,166.67,166.67,55.56
EMP100545,HR & Corp Affairs,HRBP,III,Personality,disc_word,null,null,0.00,0.00,55.56
EMP100546,Commercial,HRBP,V,Cognitive Ability,iq,109.000,136.000,124.77,124.77,74.92
EMP100546,Commercial,HRBP,V,Leadership,tiki,6.000,6.000,100.00,100.00,74.92
EMP100546,Commercial,HRBP,V,Personality,disc_word,null,null,0.00,0.00,74.92
EMP100547,HR & Corp Affairs,Finance Officer,III,Cognitive Ability,iq,109.000,134.000,122.94,122.94,124.31
EMP100547,HR & Corp Affairs,Finance Officer,III,Leadership,tiki,6.000,9.000,150.00,150.00,124.31
EMP100547,HR & Corp Affairs,Finance Officer,III,Personality,disc_word,null,null,100.00,100.00,124.31
EMP100553,Commercial,Data Analyst,IV,Cognitive Ability,iq,109.000,107.000,98.17,98.17,82.72
EMP100553,Commercial,Data Analyst,IV,Leadership,tiki,6.000,3.000,50.00,50.00,82.72
EMP100553,Commercial,Data Analyst,IV,Personality,disc_word,null,null,100.00,100.00,82.72
EMP100555,Commercial,Supply Planner,III,Cognitive Ability,iq,109.000,99.000,90.83,90.83,58.05
EMP100555,Commercial,Supply Planner,III,Leadership,tiki,6.000,5.000,83.33,83.33,58.05
EMP100555,Commercial,Supply Planner,III,Personality,disc_word,null,null,0.00,0.00,58.05
EMP100556,HR & Corp Affairs,Data Analyst,III,Cognitive Ability,iq,109.000,107.000,98.17,98.17,43.83
EMP100556,HR & Corp Affairs,Data Analyst,III,Leadership,tiki,6.000,2.000,33.33,33.33,43.83
EMP100556,HR & Corp Affairs,Data Analyst,III,Personality,disc_word,null,null,0.00,0.00,43.83
EMP100557,HR & Corp Affairs,Brand Executive,IV,Cognitive Ability,iq,109.000,102.000,93.58,93.58,36.75
EMP100557,HR & Corp Affairs,Brand Executive,IV,Leadership,tiki,6.000,1.000,16.67,16.67,36.75
EMP100557,HR & Corp Affairs,Brand Executive,IV,Personality,disc_word,null,null,0.00,0.00,36.75
EMP100559,Technology,Supply Planner,IV,Cognitive Ability,iq,109.000,133.000,122.02,122.02,129.56
EMP100559,Technology,Supply Planner,IV,Leadership,tiki,6.000,10.000,166.67,166.67,129.56
EMP100559,Technology,Supply Planner,IV,Personality,disc_word,null,null,100.00,100.00,129.56
EMP100560,HR & Corp Affairs,Brand Executive,IV,Cognitive Ability,iq,109.000,137.000,125.69,125.69,80.78
EMP100560,HR & Corp Affairs,Brand Executive,IV,Leadership,tiki,6.000,7.000,116.67,116.67,80.78
EMP100560,HR & Corp Affairs,Brand Executive,IV,Personality,disc_word,null,null,0.00,0.00,80.78
EMP100561,Commercial,Supply Planner,III,Cognitive Ability,iq,109.000,82.000,75.23,75.23,63.97
EMP100561,Commercial,Supply Planner,III,Leadership,tiki,6.000,7.000,116.67,116.67,63.97
EMP100561,Commercial,Supply Planner,III,Personality,disc_word,null,null,0.00,0.00,63.97
EMP100563,HR & Corp Affairs,Data Analyst,IV,Cognitive Ability,iq,109.000,105.000,96.33,96.33,37.67
EMP100563,HR & Corp Affairs,Data Analyst,IV,Leadership,tiki,6.000,1.000,16.67,16.67,37.67
EMP100563,HR & Corp Affairs,Data Analyst,IV,Personality,disc_word,null,null,0.00,0.00,37.67
EMP100564,HR & Corp Affairs,Data Analyst,V,Cognitive Ability,iq,109.000,104.000,95.41,95.41,65.14
EMP100564,HR & Corp Affairs,Data Analyst,V,Leadership,tiki,6.000,6.000,100.00,100.00,65.14
EMP100564,HR & Corp Affairs,Data Analyst,V,Personality,disc_word,null,null,0.00,0.00,65.14
EMP100565,HR & Corp Affairs,Finance Officer,V,Cognitive Ability,iq,109.000,119.000,109.17,109.17,91.95
EMP100565,HR & Corp Affairs,Finance Officer,V,Leadership,tiki,6.000,10.000,166.67,166.67,91.95
EMP100565,HR & Corp Affairs,Finance Officer,V,Personality,disc_word,null,null,0.00,0.00,91.95
EMP100566,Technology,Supply Planner,IV,Cognitive Ability,iq,109.000,null,0.00,0.00,22.22
EMP100566,Technology,Supply Planner,IV,Leadership,tiki,6.000,4.000,66.67,66.67,22.22
EMP100566,Technology,Supply Planner,IV,Personality,disc_word,null,null,0.00,0.00,22.22
EMP100570,HR & Corp Affairs,Supply Planner,V,Cognitive Ability,iq,109.000,null,0.00,0.00,50.00
EMP100570,HR & Corp Affairs,Supply Planner,V,Leadership,tiki,6.000,9.000,150.00,150.00,50.00
EMP100570,HR & Corp Affairs,Supply Planner,V,Personality,disc_word,null,null,0.00,0.00,50.00
EMP100574,Commercial,Data Analyst,V,Cognitive Ability,iq,109.000,116.000,106.42,106.42,57.70
EMP100574,Commercial,Data Analyst,V,Leadership,tiki,6.000,4.000,66.67,66.67,57.70
EMP100574,Commercial,Data Analyst,V,Personality,disc_word,null,null,0.00,0.00,57.70
EMP100575,HR & Corp Affairs,HRBP,IV,Cognitive Ability,iq,109.000,108.000,99.08,99.08,38.58
EMP100575,HR & Corp Affairs,HRBP,IV,Leadership,tiki,6.000,1.000,16.67,16.67,38.58
EMP100575,HR & Corp Affairs,HRBP,IV,Personality,disc_word,null,null,0.00,0.00,38.58
EMP100576,HR & Corp Affairs,HRBP,III,Cognitive Ability,iq,109.000,99.000,90.83,90.83,63.61
EMP100576,HR & Corp Affairs,HRBP,III,Leadership,tiki,6.000,6.000,100.00,100.00,63.61
EMP100576,HR & Corp Affairs,HRBP,III,Personality,disc_word,null,null,0.00,0.00,63.61
EMP100577,HR & Corp Affairs,Data Analyst,III,Cognitive Ability,iq,109.000,null,0.00,0.00,33.33
EMP100577,HR & Corp Affairs,Data Analyst,III,Leadership,tiki,6.000,6.000,100.00,100.00,33.33
EMP100577,HR & Corp Affairs,Data Analyst,III,Personality,disc_word,null,null,0.00,0.00,33.33
EMP100579,Commercial,Supply Planner,IV,Cognitive Ability,iq,109.000,130.000,119.27,119.27,84.20
EMP100579,Commercial,Supply Planner,IV,Leadership,tiki,6.000,8.000,133.33,133.33,84.20
EMP100579,Commercial,Supply Planner,IV,Personality,disc_word,null,null,0.00,0.00,84.20
EMP100581,Technology,Sales Supervisor,V,Cognitive Ability,iq,109.000,104.000,95.41,95.41,37.36
EMP100581,Technology,Sales Supervisor,V,Leadership,tiki,6.000,1.000,16.67,16.67,37.36
EMP100581,Technology,Sales Supervisor,V,Personality,disc_word,null,null,0.00,0.00,37.36
EMP100582,Technology,HRBP,V,Cognitive Ability,iq,109.000,104.000,95.41,95.41,37.36
EMP100582,Technology,HRBP,V,Leadership,tiki,6.000,1.000,16.67,16.67,37.36
EMP100582,Technology,HRBP,V,Personality,disc_word,null,null,0.00,0.00,37.36
EMP100583,HR & Corp Affairs,Supply Planner,V,Cognitive Ability,iq,109.000,115.000,105.50,105.50,85.17
EMP100583,HR & Corp Affairs,Supply Planner,V,Leadership,tiki,6.000,9.000,150.00,150.00,85.17
EMP100583,HR & Corp Affairs,Supply Planner,V,Personality,disc_word,null,null,0.00,0.00,85.17
EMP100584,Technology,Finance Officer,IV,Cognitive Ability,iq,109.000,119.000,109.17,109.17,41.95
EMP100584,Technology,Finance Officer,IV,Leadership,tiki,6.000,1.000,16.67,16.67,41.95
EMP100584,Technology,Finance Officer,IV,Personality,disc_word,null,null,0.00,0.00,41.95
EMP100586,Technology,HRBP,V,Cognitive Ability,iq,109.000,111.000,101.83,101.83,72.83
EMP100586,Technology,HRBP,V,Leadership,tiki,6.000,7.000,116.67,116.67,72.83
EMP100586,Technology,HRBP,V,Personality,disc_word,null,null,0.00,0.00,72.83
EMP100587,Commercial,HRBP,V,Cognitive Ability,iq,109.000,113.000,103.67,103.67,45.67
EMP100587,Commercial,HRBP,V,Leadership,tiki,6.000,2.000,33.33,33.33,45.67
EMP100587,Commercial,HRBP,V,Personality,disc_word,null,null,0.00,0.00,45.67
EMP100588,HR & Corp Affairs,Sales Supervisor,V,Cognitive Ability,iq,109.000,102.000,93.58,93.58,86.75
EMP100588,HR & Corp Affairs,Sales Supervisor,V,Leadership,tiki,6.000,10.000,166.67,166.67,86.75
EMP100588,HR & Corp Affairs,Sales Supervisor,V,Personality,disc_word,null,null,0.00,0.00,86.75
EMP100590,HR & Corp Affairs,Sales Supervisor,IV,Cognitive Ability,iq,109.000,null,0.00,0.00,27.78
EMP100590,HR & Corp Affairs,Sales Supervisor,IV,Leadership,tiki,6.000,5.000,83.33,83.33,27.78
EMP100590,HR & Corp Affairs,Sales Supervisor,IV,Personality,disc_word,null,null,0.00,0.00,27.78
EMP100592,Commercial,Supply Planner,V,Cognitive Ability,iq,109.000,null,0.00,0.00,50.00
EMP100592,Commercial,Supply Planner,V,Leadership,tiki,6.000,9.000,150.00,150.00,50.00
EMP100592,Commercial,Supply Planner,V,Personality,disc_word,null,null,0.00,0.00,50.00
EMP100593,Technology,Brand Executive,III,Cognitive Ability,iq,109.000,139.000,127.52,127.52,81.40
EMP100593,Technology,Brand Executive,III,Leadership,tiki,6.000,7.000,116.67,116.67,81.40
EMP100593,Technology,Brand Executive,III,Personality,disc_word,null,null,0.00,0.00,81.40
EMP100594,HR & Corp Affairs,HRBP,III,Cognitive Ability,iq,109.000,134.000,122.94,122.94,96.53
EMP100594,HR & Corp Affairs,HRBP,III,Leadership,tiki,6.000,10.000,166.67,166.67,96.53
EMP100594,HR & Corp Affairs,HRBP,III,Personality,disc_word,null,null,0.00,0.00,96.53
EMP100596,Commercial,Supply Planner,V,Cognitive Ability,iq,109.000,null,0.00,0.00,83.33
EMP100596,Commercial,Supply Planner,V,Leadership,tiki,6.000,9.000,150.00,150.00,83.33
EMP100596,Commercial,Supply Planner,V,Personality,disc_word,null,null,100.00,100.00,83.33
EMP100597,Technology,Brand Executive,III,Cognitive Ability,iq,109.000,97.000,88.99,88.99,35.22
EMP100597,Technology,Brand Executive,III,Leadership,tiki,6.000,1.000,16.67,16.67,35.22
EMP100597,Technology,Brand Executive,III,Personality,disc_word,null,null,0.00,0.00,35.22
EMP100598,Commercial,Supply Planner,III,Cognitive Ability,iq,109.000,124.000,113.76,113.76,82.36
EMP100598,Commercial,Supply Planner,III,Leadership,tiki,6.000,2.000,33.33,33.33,82.36
EMP100598,Commercial,Supply Planner,III,Personality,disc_word,null,null,100.00,100.00,82.36
EMP100599,Commercial,Data Analyst,V,Cognitive Ability,iq,109.000,81.000,74.31,74.31,52.55
EMP100599,Commercial,Data Analyst,V,Leadership,tiki,6.000,5.000,83.33,83.33,52.55
EMP100599,Commercial,Data Analyst,V,Personality,disc_word,null,null,0.00,0.00,52.55
EMP100600,Commercial,HRBP,V,Cognitive Ability,iq,109.000,137.000,125.69,125.69,80.78
EMP100600,Commercial,HRBP,V,Leadership,tiki,6.000,7.000,116.67,116.67,80.78
EMP100600,Commercial,HRBP,V,Personality,disc_word,null,null,0.00,0.00,80.78
EMP100602,Technology,Brand Executive,IV,Cognitive Ability,iq,109.000,null,0.00,0.00,33.33
EMP100602,Technology,Brand Executive,IV,Leadership,tiki,6.000,6.000,100.00,100.00,33.33
EMP100602,Technology,Brand Executive,IV,Personality,disc_word,null,null,0.00,0.00,33.33
EMP100603,Technology,Supply Planner,V,Cognitive Ability,iq,109.000,107.000,98.17,98.17,60.50
EMP100603,Technology,Supply Planner,V,Leadership,tiki,6.000,5.000,83.33,83.33,60.50
EMP100603,Technology,Supply Planner,V,Personality,disc_word,null,null,0.00,0.00,60.50
EMP100606,Technology,Brand Executive,III,Cognitive Ability,iq,109.000,97.000,88.99,88.99,51.89
EMP100606,Technology,Brand Executive,III,Leadership,tiki,6.000,4.000,66.67,66.67,51.89
EMP100606,Technology,Brand Executive,III,Personality,disc_word,null,null,0.00,0.00,51.89
